targetname,mjd_tdb,x,y,z,vx,vy,vz,a,q,Q,e,incl,Omega,w,M,nu,n,P,tp_mjd
1876 Napolitania (1970 BA),57572.0,0.4129945977184361,1.470623893825348,1.286184723939841,-0.01124697065007776,0.003997105896374776,-0.001801425112109126,1.964148911998985,1.86998566601572,2.058312157982249,0.04794099134134922,40.93861070625197,330.415081886694,213.4902056787101,252.2282751429277,247.0976821911611,0.3580489939486111,1005.448991854084,57872.9971447438
2001 Einstein (1973 EB),57624.0,-1.108600105131673,-0.9218605135649818,-0.9892178233185639,0.01031367726585772,-0.006309518701029442,-0.006263959552048018,1.933439049480077,1.742699942798998,2.124178156161156,0.09865276421947272,46.10737375203531,358.4399316777844,216.0568630561253,12.82072543985189,15.66874698480819,0.3666134089156277,981.9608100664161,57589.029305725824
2 Pallas (A802 FA),49991.0,-2.062030956049491,0.7708052276799204,-0.01207405920563161,-0.005704859006683508,-0.01108382291556881,0.002579826252586686,2.771094967065309,2.123205022625945,3.418984911504673,0.233802865704564,11.81102751020339,161.0067874570863,322.8058051526357,22.06434602731617,35.6587302683246,0.2136618377576316,1684.905473893601,49887.73239611322
6 Hebe (A847 NA),50775.0,-2.297100014139168,-1.740078945286593,0.02332503149185224,0.005815954676877974,-0.006599512246420572,-0.00243904101125502,2.424823876138186,1.935439456629952,2.914208295646419,0.2018226661012736,15.51215753214874,38.81543624081637,341.1282900574201,205.0852322615593,197.1374742968682,0.2610260036900723,1379.172936453656,51368.48404200515
6522 Aci (1991 NQ),57745.0,-0.5814089946973829,-1.400829137413465,-1.161926941489919,0.01210159993583652,-0.006130549033946398,0.001282859152512587,2.384876904650204,1.910578701161427,2.859175108138981,0.198877435797192,37.99618606002853,326.1807081919915,278.1186073607581,0.5324530024835525,0.8130465131750009,0.2676117155386772,1345.232585484361,57743.01035241922
10297 Lynnejones (1988 RJ13),57643.0,-0.9669800831653115,-1.906660506666619,-1.155652032717174,0.01042533204748234,-0.002531697432917579,-0.003718027690087145,2.58197319934792,2.405829642565251,2.758116756130589,0.06822052096712472,35.94501205929842,14.90304765093621,266.6588960008171,331.4775273254497,327.4467420897446,0.2375617297734428,1515.395599886075,57763.063415525015
17032 Edlu (1999 FM9),57496.0,2.188140479804646,2.16434294585077,0.8408752476830827,-0.007474904822518494,0.004290643759888101,0.002190755132777006,2.780829406127995,2.129174184689878,3.432484627566113,0.2343384387413672,23.53812461747435,5.842333644461347,180.0776113667889,241.487702208016,221.2179313394294,0.2125409184604145,1693.791494869491,58053.59756121598
202930 Ivezic (1998 SG172),57958.0,0.3525146725964643,2.327483921056464,1.238315550845614,-0.01029262378730343,0.002541658939289315,0.001123886917766592,2.718768022386389,2.361230824132465,3.076305220640313,0.1315070632396569,27.88928589893346,357.6838000519145,356.3774675769082,73.08539303057135,88.05270709840016,0.219859807865208,1637.407052682905,57625.58183889883
911 Agamemnon (A919 FB),57476.0,-2.964408931831447,-3.149243058317315,-3.590182456856758,0.005864037355794019,-0.003282347368289704,-0.002005001085187513,5.273916023231247,4.926309884964155,5.621522161498339,0.06591044239914143,44.32954919328172,348.5459263476944,69.19912449504784,176.437009990111,176.8706203546766,0.08137748403677549,4423.828092759805,55307.869440563954
1143 Odysseus (1930 BH),57755.0,-1.911197356429253,-4.940168089621497,-1.978368813688582,0.006422562700574537,-0.00255101397169475,-0.0007345660221126953,5.249444683705759,4.780161617482544,5.718727749928975,0.08939670660400853,21.17741019569265,354.2614380863164,103.4486668972512,147.0497800733528,152.1359475117445,0.08194718289294975,4393.073529693872,55960.55417670123
1172 Aneas (1930 UA),57042.0,0.3421607276547502,5.380452544913275,1.728544818471432,-0.006618256224034746,0.001334446340140331,-0.001493522007520311,5.217107834904815,4.675222909506148,5.758992760303482,0.1038669206285542,22.64618552861599,316.5792466534888,339.1484301104824,141.7167559110723,148.3917234450143,0.08271025384440255,4352.543768965389,55328.58782528201
3317 Paris (1984 KF),57594.0,-2.896317002101744,4.949163181860756,1.226622474413359,-0.005264819486174376,-0.003723240151801744,0.001640216009602391,5.22329002200166,4.564024577248938,5.882555466754381,0.1262165114278067,19.15838365568649,82.33406656647959,207.6090017343346,195.2951519095346,191.9876657078064,0.0825634558688321,4360.282599748842,59588.88800895307
5145 Pholus (1992 AD),55372.0,-6.295959000766768,-22.47429685955959,-1.758180623842114,0.001932170207064977,-0.002347121463367085,-0.001212287630601759,20.30462269471633,8.693351877084513,31.91589351234813,0.5718535622261672,23.75464412477647,64.49477565023112,54.04726070968518,73.91531849687775,136.7001361570536,0.01077238057961863,33418.79701884287,48510.441596027
5335 Damocles (1991 DA),48587.0,0.2943355124060589,-1.245880384909429,-3.980575023100615,0.00601788538690325,-0.006598982439856599,-0.006070261486545759,11.87023913529165,1.578641615831195,22.1618366547521,0.8670084403659819,79.15760960152022,319.8429185928086,174.3369652408893,8.639984010464087,109.9009806355606,0.02409987952385978,14937.8340104807,48228.49264721805
15760 Albion (1992 QB1),56220.0,36.21514503006384,17.6306883362458,8.4721760566609,-0.001250159457696254,0.002230124810091423,0.001069193909871817,44.17222186652302,40.93039676880561,47.41404696424043,0.07339058260445618,25.6255938206472,359.9495909393298,5.108895092236511,20.14458990223021,23.31106863010714,0.003357223130262991,107231.4785260636,50219.62733467389
15788 (1993 SB),57437.0,15.98934174378975,19.79587377659963,9.440712562073069,-0.00323191826628724,0.001771109481285137,0.0008292015428636311,39.26948928885221,26.72618051753013,51.8127980601743,0.3194161421111951,25.3721232247862,359.599752275733,74.74878350263081,349.8847772554819,339.5188103763437,0.004005172209867633,89883.77556227417,59962.540030363016
15789 (1993 SC),56742.0,30.58451234069705,18.72774253918123,10.4912835566821,-0.001219507139022907,0.002307049583311919,0.001245369919497164,39.57094571972468,32.29071369101061,46.85117774843875,0.183979227594885,28.58499855730544,359.0081340729064,313.165915360922,62.32288320428969,82.76587551771267,0.003959491630328289,90920.7629692986,41001.87752394285
1I/'Oumuamua (A/2017 U1),58080.0,1.889136186533479,0.5222899434623108,0.5088057830311857,0.0210650228586455,0.0003535022471254453,0.008998631872968258,-1.272345007428081,0.2559115812959118,9.999999999999998e+99,1.201133796102373,143.1721305010814,35.73738403325243,257.8450305455764,51.15761979385627,126.9382003754125,0.6867469493396313,9.999999999999998e+99,58005.50732137496
