targetname,mjd_tdb,x,y,z,vx,vy,vz,a,q,Q,e,incl,Omega,w,M,nu,n,P,tp_mjd
6522 Aci (1991 NQ),57745.0,-0.5780009724841891,-1.397210810557973,-1.160528766656167,0.01209906055517822,-0.006124410007024219,0.001285576766052215,2.36361905795919,1.906026898196967,2.821211217721414,0.1935981004304986,38.05302968206431,326.1959008202175,277.9881032771095,0.6481908818042345,0.9779076053980591,0.2714119908809938,1326.396814051777,57742.61178244278
10297 Lynnejones (1988 RJ13),57643.0,-0.9633541624270723,-1.903676788995115,-1.154533808117405,0.01042362922354374,-0.002525364166332945,-0.003715246312961059,2.566433122431103,2.400658323776375,2.732207921085831,0.06459346133192588,35.95444445921027,14.90880929171866,268.2049857165762,329.9299803305138,325.9467535263597,0.2398834729752034,1500.728647684757,57768.352610983886
17032 Edlu (1999 FM9),57496.0,2.191907955604701,2.166384430888107,0.8415829968001424,-0.007475157196743156,0.004297057006036852,0.002193530860159932,2.786229260209169,2.135073175007459,3.43738534541088,0.2337051349295022,23.53792904003062,5.842443846669718,179.9403409873301,241.5801399187877,221.3324406778288,0.2120654811327283,1697.588867726577,58054.41176719917
202930 Ivezic (1998 SG172),57958.0,0.3551530632196502,2.332352601631685,1.240274219727342,-0.01029720970878258,0.002547022690897188,0.00112632432768783,2.72969619058073,2.370640138520472,3.088752242640989,0.1315370015532282,27.87659548168759,357.6869546369725,357.1788227999602,72.2674861309087,87.20745065768264,0.2186874118622024,1646.185287641707,57627.53979876777
911 Agamemnon (A919 FB),57476.0,-2.960638278996352,-3.147329767411439,-3.589530149373859,0.00586397023925194,-0.003275941004802082,-0.002002232304070335,5.25659415980337,4.895276904621178,5.617911414985563,0.06873599981241625,44.35022044672965,348.5634112069095,68.76983641123437,176.9188458130798,177.3086650373047,0.08183490507548229,4399.10084416846,55314.10043342877
1143 Odysseus (1930 BH),57755.0,-1.907815145933094,-4.936488385232809,-1.976943456242195,0.00641993820298242,-0.002544877403176246,-0.0007318469627439756,5.228707456262375,4.747218760641467,5.710196151883282,0.09208560617485545,21.1776626547078,354.2510899634569,102.220684060002,148.3585601010996,153.3923047584526,0.08249046265639048,4364.140876498175,55956.506509678904
1172 Aneas (1930 UA),57042.0,0.345075448496087,5.379815335098502,1.728117104314038,-0.006614399081650139,0.001339406099221054,-0.001491476703913077,5.206256310010377,4.655295212481364,5.757217407539391,0.1058267332074391,22.64052121994977,316.5557640705384,338.60575692857,142.2189904238682,148.9278122166251,0.08302462785617644,4336.062796013105,55329.02646315703
3317 Paris (1984 KF),57594.0,-2.892619590613056,4.95183400889013,1.227603652891083,-0.005266022114818691,-0.003716815923854556,0.001643021505624601,5.216450114836024,4.550299956869103,5.882600272802947,0.127701817002397,19.18449423281456,82.3220942274215,207.8530799280879,194.9896240832687,191.714245422154,0.08278138104228547,4348.803987893229,59587.327168974094
5145 Pholus (1992 AD),55372.0,-6.300082204369853,-22.47255732150598,-1.757411750535487,0.001930840611657864,-0.002352732420369144,-0.001214681823425175,20.32133614944647,8.68573971649954,31.95693258239339,0.5725802844545665,23.78860615187789,64.50396403647244,54.07233395525759,73.73492693199853,136.6559754365532,0.01076630962718624,33437.64135214504,48523.32766144816
5335 Damocles (1991 DA),48587.0,0.2965254266912729,-1.243829736246245,-3.979770761874808,0.006019890906953216,-0.006594365722056492,-0.006068296726038779,11.74857358556144,1.5756533539033,21.92149381721957,0.8658855611340154,79.19658380869718,319.8439980357421,174.2098076014258,8.777942745970265,110.0371519209168,0.02449162173289727,14698.90413652952,48228.59405850293
15760 Albion (1992 QB1),56220.0,36.21341601010906,17.62856258105329,8.471219074949255,-0.001244179222519977,0.002228237951180139,0.001068234902927834,43.93249952857084,40.88457617048572,46.98042288665598,0.06937741741971594,25.62470203461991,359.9482658933239,2.288472739620363,22.7872065993449,26.13097496400097,0.00338700927355488,106288.460090975,49492.174724391196
15788 (1993 SB),57437.0,15.99310775294213,19.79753715764639,9.441256974743135,-0.003231601981247656,0.001777518183472428,0.0008319648605007842,39.31666193446694,26.7450134777133,51.88831039122059,0.3197537084330321,25.36947913791396,359.5931329487376,74.3585050941581,350.0908372236485,339.9108065904132,0.004000647600395432,89985.4313497687,59913.88968540309
15789 (1993 SC),56742.0,30.58599004890861,18.72590858658313,10.4903747219383,-0.001213911920286245,0.002310017097083987,0.001246515558604084,39.52732688150249,32.18750606607409,46.86714769693089,0.1856897846250057,28.57754564188597,358.9965778946902,312.5464717700942,62.70618857058989,83.39159781768593,0.003968707458996918,90709.63373324301,40941.84611653909
1I/'Oumuamua (A/2017 U1),58080.0,1.891160191883445,0.5277796799465398,0.5110491345095496,0.0210594865646723,0.000358295464081305,0.009000854288705094,-1.274179276310088,0.2588464098486072,9.999999999999998e+99,1.20314755910817,143.4090004057311,36.11651560288573,258.303645013321,51.23530887312704,126.6931222794189,0.685724157175505,9.999999999999998e+99,58005.28291684482
