orbit_id,object_id,jd1_tdb,jd2_tdb,x,y,z,vx,vy,vz,origin.code,cov_x_x,cov_y_x,cov_y_y,cov_z_x,cov_z_y,cov_z_z,cov_vx_x,cov_vx_y,cov_vx_z,cov_vx_vx,cov_vy_x,cov_vy_y,cov_vy_z,cov_vy_vx,cov_vy_vy,cov_vz_x,cov_vz_y,cov_vz_z,cov_vz_vx,cov_vz_vy,cov_vz_vz
00000,594913 'Aylo'chaxnim (2020 AV2),2459022.0,0.5,0.01530024940621275,0.5431689222815329,0.1528329026469334,-0.02244280896321904,-0.003461772865538005,-0.0002319103327296903,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459023.0,-0.4791666669771075,0.01483268547775516,0.5430966080545,0.152828016604798,-0.02244332553515957,-0.003480393891980495,-0.0002371500714157311,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459023.0,-0.4583333330228925,0.01436511095202893,0.5430239058292994,0.1528230213790002,-0.0224438262986093,-0.003499020688164749,-0.0002423919639835383,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459024.0,0.5,-0.02958612868918264,0.5344409613973781,0.151859703466616,-0.02241823569695416,-0.00527436914146549,-0.0007444398250801792,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459025.0,-0.4791666669771075,-0.03005316417576314,0.5343308794287561,0.1518441376771143,-0.02241716814653704,-0.005293500650099672,-0.0007498762892809395,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459025.0,-0.4583333330228925,-0.03052017724239349,0.5342203988368354,0.1518284586078137,-0.022416083379256,-0.005312636976278935,-0.0007553146853227993,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459026.0,0.5,-0.0742669936862486,0.5220418536759461,0.1498432787596496,-0.02223510213797694,-0.007131278178626163,-0.001274745297466409,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459027.0,-0.4791666669771075,-0.07473019596370067,0.5218930818533795,0.1498166631445638,-0.02223231338876067,-0.007150817392245955,-0.001280354024651953,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459027.0,-0.4583333330228925,-0.07519333994786706,0.5217439029261316,0.1497899306638889,-0.02222950598003552,-0.007170360225681592,-0.001285964393460039,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459028.0,0.5,-0.1184119862784293,0.5058936100504057,0.1467506396664597,-0.02188014258246849,-0.009021458431011292,-0.001820150184763771,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459029.0,-0.4791666669771075,-0.1188677741934392,0.5057054565576041,0.1467126599832627,-0.02187549390976223,-0.009041277235920703,-0.001825899614419322,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459029.0,-0.4583333330228925,-0.1193234650517544,0.5055168901507185,0.1466745605070288,-0.02187082513729199,-0.009061098180247976,-0.001831650315599481,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459030.0,0.5,-0.1616641778849356,0.4859428686301849,0.1425548674186634,-0.02134011964193755,-0.01093126796093901,-0.002377242866788551,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459031.0,-0.4791666669771075,-0.1621086945312016,0.485714926158355,0.1425052805859331,-0.02133347481952605,-0.01095120939323972,-0.00238309321074155,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459031.0,-0.4583333330228925,-0.1625530725198646,0.4854865682364334,0.1424555718625919,-0.02132680850972644,-0.01097115116633593,-0.00238894436453557,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459032.0,0.5,-0.2036405680206599,0.4621664256643724,0.1372366912997312,-0.02060228743501305,-0.01284413918231551,-0.002941769461967137,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459033.0,-0.4791666669771075,-0.2040696910364118,0.4618986323965908,0.137175342955601,-0.02059351828543932,-0.01286401422565733,-0.002947671616028767,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459033.0,-0.4583333330228925,-0.2044986311245217,0.4616304250841815,0.1371138716473564,-0.0205847263793298,-0.01288388746254356,-0.002953574015891922,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459034.0,0.5,-0.2439336484937809,0.4345773753896007,0.1307862739304332,-0.0196549978647299,-0.01474030167787527,-0.003508535440637275,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459035.0,-0.4791666669771075,-0.2443430130064018,0.4342700817523892,0.1307131180392083,-0.01964399137695228,-0.01475988677630903,-0.003514430046069026,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459035.0,-0.4583333330228925,-0.2447521479690395,0.4339623801372732,0.1306398393481601,-0.01963296106470337,-0.01477946755202457,-0.003520324222404851,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459036.0,0.5,-0.2821143336497428,0.4032317198799183,0.1232051746087845,-0.01848846142642021,-0.01659659786412884,-0.004071328317906858,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459037.0,-0.4791666669771075,-0.2824993710875387,0.4028857591221648,0.1231202946750255,-0.01847512850387436,-0.01661563368083633,-0.004077145120461321,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459037.0,-0.4583333330228925,-0.282884130499962,0.4025394018599679,0.1230352935705662,-0.0184617709896475,-0.01663466228537571,-0.004082960703680596,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459038.0,0.5,-0.3177365669704165,0.3682352083843506,0.1145084331109366,-0.01709566104856532,-0.01838644820454422,-0.004622877482890528,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459039.0,-0.4791666669771075,-0.3180925629285865,0.367851967861243,0.1144120642253966,-0.01707994677846818,-0.01840464027415732,-0.004628535175907006,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459039.0,-0.4583333330228925,-0.3184482312462957,0.3674683484455352,0.114315577493352,-0.01706420756416651,-0.01842282188824385,-0.004634190745664981,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459040.0,0.5,-0.3503438922553604,0.3297500420483153,0.1047266807356166,-0.01547339705493502,-0.02008003218380787,-0.005154870584541247,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459041.0,-0.4791666669771075,-0.3506660661440749,0.3293315307077462,0.1046192312725185,-0.01545529213471897,-0.02009705418027985,-0.005160277352005762,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459041.0,-0.4583333330228925,-0.3509878625890357,0.3289126648880425,0.1045116692010242,-0.01543716245543906,-0.02011406217433757,-0.005165680988742645,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459042.0,0.5,-0.379478206706361,0.2880009427328711,0.0939081442920318,-0.01362341297458549,-0.02164475461214712,-0.005658047783703274,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459043.0,-0.4791666669771075,-0.3797618148580086,0.2875498488525582,0.09379021563315015,-0.0136029655969446,-0.02166025494046712,-0.005663102766428845,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459043.0,-0.4583333330228925,-0.3800449967735008,0.2870984322337162,0.09367218170607561,-0.0135824943057836,-0.02167573750429224,-0.005668153528273653,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459044.0,0.5,-0.4046907786481784,0.2432799508267171,0.08212036648291249,-0.01155351706447968,-0.02304605926476889,-0.006122394203461886,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459045.0,-0.4791666669771075,-0.4049312407831817,0.2427996827601137,0.08199276872065545,-0.01153084417766992,-0.02305967153063447,-0.006126990080801034,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459045.0,-0.4583333330228925,-0.4051712303340645,0.2423191313296847,0.08186507526677124,-0.01150814899244939,-0.02307326218535676,-0.006131580597673482,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459046.0,0.5,-0.4255554051930556,0.1959492133243115,0.06945142999211275,-0.009278577463397327,-0.02424862847796482,-0.006537445535529496,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459047.0,-0.4791666669771075,-0.4257484515964355,0.1954439152123164,0.06931519125305549,-0.009253873952737926,-0.02425998604844062,-0.006541472331050079,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459047.0,-0.4583333330228925,-0.4259409831366771,0.194938380748472,0.06917886869014801,-0.009229150607135807,-0.02427131824916342,-0.006545492623196804,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459048.0,0.5,-0.4416833081423551,0.1464409854210929,0.05601045265202584,-0.00682123789020691,-0.0252179648097548,-0.006892710788155531,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459049.0,-0.4791666669771075,-0.4418251417112593,0.1459155199133388,0.05586681960083192,-0.006794781972465427,-0.02522671913200294,-0.006896060862031349,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459049.0,-0.4583333330228925,-0.4419664239433392,0.1453898723241535,0.05572311683549673,-0.006768309561642071,-0.02523544462151315,-0.006899403343910909,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459050.0,0.5,-0.452739042456897,0.09525413490306409,0.04192712894657744,-0.00421218688748707,-0.02592228992452623,-0.007178199416801444,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459051.0,-0.4791666669771075,-0.4528265063000343,0.09471402629083527,0.04177755629814518,-0.004184339998332412,-0.02592813155628487,-0.00718077340664886,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459051.0,-0.4583333330228925,-0.4529133898713528,0.09417379630886144,0.0416279301140845,-0.004156480800834944,-0.02593394141552458,-0.007183338835589578,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459052.0,0.5,-0.4584563670440411,0.04294663968264048,0.02735013909079334,-0.001489828764357492,-0.02633462356270604,-0.007385019165077592,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459053.0,-0.4791666669771075,-0.4584871051541106,0.04239797371053434,0.02719626666235248,-0.001461028565643209,-0.02633730410030827,-0.007386732408678501,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459053.0,-0.4583333330228925,-0.4585172431829373,0.04184925224765678,0.02704235863864626,-0.001432220974112551,-0.02633995067372048,-0.007388436309390004,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459054.0,0.5,-0.45865277004503,-0.009876085631321835,0.01244433592171181,0.001300742896683155,-0.02643483627275344,-0.007505989661635921,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459055.0,-0.4791666669771075,-0.4586253665077792,-0.01042680470285294,0.01228795290361172,0.001329997007004392,-0.02643418872597618,-0.007506778430187881,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459055.0,-0.4583333330228925,-0.4585973534896252,-0.01097750991703363,0.01213155355570928,0.001359253053600547,-0.02643350596585385,-0.007507557321980792,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459056.0,0.5,-0.4532412269912912,-0.06257673382347971,-0.002613252835237113,0.004109478289284983,-0.02621142340951465,-0.007536200794062812,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459057.0,-0.4791666669771075,-0.4531553090162919,-0.06312276306924712,-0.002770255231354044,0.004138646681446551,-0.02620737828643141,-0.007536027547279109,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459057.0,-0.4583333330228925,-0.4530687834059906,-0.06366870767302306,-0.002927253912792325,0.004167811268216124,-0.02620329777901451,-0.007535844184773714,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459058.0,0.5,-0.4422378641121892,-0.1145047026178255,-0.01763842031625157,0.006883705654209172,-0.02566274445339274,-0.007473440105720312,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459059.0,-0.4791666669771075,-0.4420941563778205,-0.1150392660475251,-0.01779410509526463,0.006912235261007052,-0.02565533905929755,-0.007472297006895411,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459059.0,-0.4583333330228925,-0.4419498543758582,-0.1155736748395814,-0.01794976595518765,0.006940755333430626,-0.02564789924228838,-0.007471143873497033,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459060.0,0.5,-0.425764526271099,-0.1650164580813558,-0.03244544401436749,0.009570847538719406,-0.02479752245905582,-0.007318424007089042,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459061.0,-0.4791666669771075,-0.425564848654787,-0.1655329625562051,-0.03259788942836937,0.00959820114097733,-0.02478690172963525,-0.007316334130940165,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459061.0,-0.4583333330228925,-0.4253646013273381,-0.1660492454286483,-0.03275029120292028,0.009625539798937762,-0.02477624863253173,-0.00731423462075592,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459062.0,0.5,-0.4040457777934949,-0.2134960599242562,-0.04685297987442582,0.01212121716594475,-0.02363449960656725,-0.00707479340780671,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459063.0,-0.4791666669771075,-0.4037929848536078,-0.2139883038050363,-0.047000340335969,0.01214690177433298,-0.02362090805416557,-0.007071809409448575,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459063.0,-0.4583333330228925,-0.4035396570234284,-0.2144802642227145,-0.04714763853772858,0.01217256662631502,-0.02360728715476231,-0.007068816470003608,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459064.0,0.5,-0.3774005049721201,-0.2593741649503835,-0.06068970604514631,0.01449056714804242,-0.02220127552804477,-0.006748870413474393,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459065.0,-0.4791666669771075,-0.3770983723755463,-0.259836522461627,-0.06083026794697469,0.01451415816758966,-0.02218504128750084,-0.006745070826962264,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459065.0,-0.4583333330228925,-0.3767957485467426,-0.2602985414931838,-0.06097075060734506,0.01453772543597237,-0.02216878148520765,-0.006741263235303352,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459066.0,0.5,-0.3462289147640435,-0.3021440095804911,-0.07379926669691937,0.01664210339104398,-0.02053248306968175,-0.006349210211805683,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459067.0,-0.4791666669771075,-0.3458819838279921,-0.3025715771101293,-0.07393149487682932,0.01666326200724899,-0.02051399622872929,-0.006344693910026141,SUN,,,,,,,,,,,,,,,,,,,,,
00000,594913 'Aylo'chaxnim (2020 AV2),2459067.0,-0.4583333330228925,-0.345534612361264,-0.3029987592820936,-0.07406362889728448,0.01668439383468652,-0.02049548812965713,-0.006340170717171673,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457226.0,-0.5,0.2043385061337263,-0.5488306612042927,-0.03180723508457856,0.01787381616986462,0.01385425101795096,-0.009917485830388088,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457226.0,-0.4791666669771075,0.2047108122068107,-0.5485418562753887,-0.03201383922351188,0.01786756426124867,0.01387102253220477,-0.009916510347150447,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457226.0,-0.4583333330228925,0.2050829878701925,-0.5482527019165349,-0.03222042296734666,0.01786129683626014,0.01388779629034695,-0.009915527899605703,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457228.0,-0.5,0.2394381233512947,-0.519506556550362,-0.05152693290888157,0.01720104724484783,0.01547199633364863,-0.009790936232645564,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457228.0,-0.4791666669771075,0.2397963972874852,-0.519184047212019,-0.05173089325450707,0.01719324784498827,0.01548890022039171,-0.009789255659716558,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457228.0,-0.4583333330228925,0.240154508562111,-0.5188611857048713,-0.05193481850768912,0.01718543173272516,0.01550580453543612,-0.009787567356776807,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457230.0,-0.5,0.2730401423253452,-0.4869400418319439,-0.07092354673581815,0.01637450581018095,0.01709356639865408,-0.00959324847815889,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457230.0,-0.4791666669771075,0.2733811794183015,-0.4865837504183846,-0.07112338049317865,0.01636505216065978,0.0171104090054936,-0.00959079081961443,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457230.0,-0.4583333330228925,0.2737220193756347,-0.4862271081358666,-0.07132316296124253,0.01635558078885917,0.01712724981450454,-0.009588324704496392,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457232.0,-0.5,0.3048274066824986,-0.4511433093109618,-0.08984804061304028,0.01538494381270237,0.01869848092647081,-0.009317758180371954,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457232.0,-0.4791666669771075,0.3051478097952721,-0.4507535852443048,-0.0900421262081555,0.01537375194069618,0.01871502873516809,-0.009314457435337728,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457232.0,-0.4583333330228925,0.3054679795519736,-0.4503635164778252,-0.09023614294301917,0.01536254162890501,0.01873157210452023,-0.009311147595236326,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457234.0,-0.5,0.3344667837022474,-0.4121733314023048,-0.1081387810457127,0.01422580702174341,0.02026245607815064,-0.00895861512219486,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457234.0,-0.4791666669771075,0.334763019501832,-0.4117510304225078,-0.1083253751414399,0.01421282661414259,0.02027843674051471,-0.008954416470183222,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457234.0,-0.4583333330228925,0.3350589846809918,-0.4113283965899753,-0.1085118816653965,0.01419982746089073,0.02029440993522258,-0.008950208231533287,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457236.0,-0.5,0.361615629331264,-0.3701392593153674,-0.1256236912409135,0.0128943259247617,0.02175767227688181,-0.008511322283610767,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457236.0,-0.4791666669771075,0.3618841072588263,-0.3696858170920501,-0.1258009569910386,0.01287955203453718,0.02177277936283104,-0.008506188084211167,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457236.0,-0.4583333330228925,0.3621522772041108,-0.3692320602503217,-0.1259781156759094,0.01286475962702347,0.02178787563835848,-0.008501044018954738,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457238.0,-0.5,0.385930481601508,-0.3252089000889113,-0.142123549500091,0.01139263434924847,0.02315344201362646,-0.007973333787586157,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457238.0,-0.4791666669771075,0.3861676561436143,-0.3247263918728483,-0.1422895972644287,0.01137611875127052,0.02316734434079984,-0.007967249944216435,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457238.0,-0.4583333330228925,0.3864044864269517,-0.3242435941743245,-0.1424555181792472,0.01135958550956345,0.02318123232367165,-0.007961156234018035,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457240.0,-0.5,0.407077908948846,-0.2776134001948401,-0.1574564978763253,0.00972877931167321,0.02441734233104093,-0.007344655714371197,SUN,,,,,,,,,,,,,,,,,,,,,
00001,163693 Atira (2003 CP20),2457240.0,-0.4791666669771075,0.4072804029263916,-0.277104576823942,-0.1576094384490948,0.00971063985684149,0.02442969829583708,-0.007337637682366076,SUN,,,,,,,,,,,,,,,,,,,,,
