targetname,mjd_tdb,x,y,z,vx,vy,vz,a,q,Q,e,incl,Omega,w,M,nu,n,P,tp_mjd
202930 Ivezic (1998 SG172),57958.0,0.3551530632196502,2.633244426116275,0.2101727641392361,-0.01029720970878258,0.002784873718305938,2.023492464658206e-05,2.72969619058073,2.370640138520472,3.088752242640989,0.1315370015532282,4.548145270534578,346.2328748359693,8.859363299721805,72.2674861309087,87.20745065768264,0.2186874118622025,1646.185287641706,57627.53979876777
911 Agamemnon (A919 FB),57476.0,-2.960638260489943,-4.315451694195443,-2.041393629066191,0.005863970193584406,-0.003802059414927202,-0.000533917754507916,5.256594107303203,4.895276814068872,5.617911400537535,0.06873600773785035,21.78000071168603,338.0644397171804,81.04281660229391,176.9188364669559,177.3086569141167,0.0818349063014699,4399.100778264516,55314.10058002407
1143 Odysseus (1930 BH),57755.0,-1.907815145933094,-5.315522488526191,0.1498121513415679,0.00641993820298242,-0.002625991370997115,0.0003408376351334309,5.228707456262375,4.747218760641468,5.710196151883283,0.09208560617485545,3.140399839363095,221.3423592012978,235.558022777656,148.3585601010996,153.3923047584526,0.08249046265639047,4364.140876498176,55956.506509678904
1172 Aneas (1930 UA),57042.0,0.345075448496087,5.623289574068912,-0.5544511990713104,-0.006614399081650139,0.0006356057084401232,-0.001901188270620325,5.206256310010377,4.655295212481364,5.757217407539391,0.1058267332074391,16.67382009837598,247.3060452601296,51.0312682770023,142.2189904238682,148.9278122166251,0.08302462785617644,4336.062796013105,55329.02646315703
3317 Paris (1984 KF),57594.0,-2.892619590613056,5.031531567159464,-0.8434221178450714,-0.005266022114818691,-0.002756555516507325,0.002985907226317784,5.216450114836025,4.550299956869104,5.882600272802947,0.127701817002397,27.87203432468158,135.8441875094657,150.3697613815006,194.9896240832687,191.714245422154,0.08278138104228545,4348.80398789323,59587.327168974094
5145 Pholus (1992 AD),55372.0,-6.300082204369853,-21.31722647923253,7.326676181079645,0.001930840611657864,-0.002641762473621557,-0.0001785855732708376,20.32133614944647,8.685739716499544,31.9569325823934,0.5725802844545665,24.68773201792476,119.344134817165,354.7983940009751,73.73492693199847,136.6559754365532,0.01076630962718624,33437.64135214506,48523.32766144816
5335 Damocles (1991 DA),48587.0,0.2965254266912729,-2.724253366193718,-3.156601230219964,0.006019890906953216,-0.008464042073745369,-0.002944465351359192,11.74857358556145,1.5756533539033,21.9214938172196,0.8658855611340154,61.9266175954178,314.1181218490032,191.1108353164256,8.777942745970215,110.0371519209168,0.02449162173289723,14698.90413652954,48228.59405850293
15760 Albion (1992 QB1),56220.0,36.21341601010906,19.54354737908989,0.7599520584650935,-0.001244179222519977,0.002469287791783401,9.374420655251171e-05,43.93249952857084,40.88457617048572,46.98042288665598,0.06937741741971594,2.185516285988275,359.4132961819611,2.82810395151859,22.7872065993449,26.13097496400097,0.00338700927355488,106288.460090975,49492.174724391196
15788 (1993 SB),57437.0,15.99310775294213,21.91940156312433,0.7871758926874108,-0.003231601981247656,0.001961777664383043,5.625670814243481e-05,39.31666193446693,26.7450134777133,51.88831039122056,0.3197537084330321,1.937483945043127,354.8369282199114,79.15100973016801,350.0908372236485,339.9108065904132,0.004000647600395433,89985.43134976864,59913.88968540309
15789 (1993 SC),56742.0,30.58599004890861,21.35351664568995,2.175991971950328,-0.001213911920286245,0.002615234663374095,0.0002247836340772294,39.5273268815025,32.1875060660741,46.86714769693091,0.1856897846250057,5.156887918958337,354.6524192241262,316.9913356267332,62.70618857058979,83.39159781768583,0.003968707458996916,90709.63373324304,40941.84611653909
1I/'Oumuamua (A/2017 U1),58080.0,1.891160191883445,0.6875120603422388,0.258939713700702,0.0210594865646723,0.00390906388113403,0.008115600602499821,-1.274179276310088,0.2588464098486072,9.999999999999998e+99,1.20314755910817,123.0322316417721,24.77775430088773,242.0634043894981,51.23530887312704,126.6931222794189,0.685724157175505,9.999999999999998e+99,58005.28291684482
