targetname,mjd_tdb,x,y,z,vx,vy,vz,a,q,Q,e,incl,Omega,w,M,nu,n,P,tp_mjd
1876 Napolitania (1970 BA),58121.0,0.4677341291468455,-1.888314005653667,-0.2916490825730341,0.01135126560695668,0.001525029219041219,0.00436170890935298,1.964148369156879,1.869794050303772,2.058502688009985,0.04803828485401476,23.11073804340428,304.478792654228,243.2516921666587,89.05424622147429,94.55527443139468,0.3580491423824715,1005.448575032319,57872.27926398907
2001 Einstein (1973 EB),58356.0,-1.094566850641207,1.458830152699254,0.5855899294331391,-0.00949409623483684,-0.007410168525108021,-0.003295319966689877,1.933348262384919,1.74272566818491,2.123970856584929,0.09859713219224327,22.68215750835052,357.0773543319742,217.8443206798314,280.9940226775294,269.7098789381238,0.3666392326312701,981.8916470460017,58571.48696999904
2 Pallas (A802 FA),57870.0,2.964644625717728,0.03356701621066246,-0.2715176247243299,-0.002665042982037095,0.007686444663152819,-0.005088013014108443,2.773023116125751,2.133412766192126,3.412633466059377,0.230654532309575,34.83970333808084,173.0883296761345,309.9974922206295,263.9040942241209,239.1883249493048,0.213439030247898,1686.664334924495,58320.22649167897
6 Hebe (A847 NA),57972.0,0.3477416047171777,-2.359708508221551,0.4055107399595534,0.01025067764880128,0.003391342225793645,-0.002451085923444292,2.424936003152732,1.933179068885173,2.916692937420291,0.2027917164115718,14.73742119566583,138.6482861718622,239.8572211383124,282.2612118778262,258.9299353339915,0.2610078994629054,1379.268599689119,58269.84074843023
6522 Aci (1991 NQ),57955.0,1.764015565122185,-1.239799521362894,0.4439202641334093,0.007573091881565553,0.008351429213298485,0.004204764117864694,2.385068779178294,1.910690796400647,2.859446761955941,0.1988948859332603,22.10900847675326,294.447563980217,314.176308168452,56.70728050323115,78.22181191862472,0.2675794228605665,1345.394934152292,57743.073089114856
10297 Lynnejones (1988 RJ13),57955.0,2.117786719707446,-1.129904006620013,-0.5616444423168119,0.005963610593885829,0.0094292459799486,0.001002351481327537,2.582293972684724,2.405868368615654,2.758719576753794,0.06832127013240329,14.43744463717425,37.26438399418449,242.5543205040908,45.48386048529027,51.41028874585389,0.2375174661634459,1515.678008084966,57763.50309149921
17032 Edlu (1999 FM9),58019.0,-2.121150943072299,0.2496819178109503,0.08625857870143483,-0.001000531060314294,-0.01301740036452826,4.300630851593919e-05,2.780697288208614,2.128368923819438,3.43302565259779,0.2345916497834327,2.329913660172927,90.24859435139595,95.2402367892819,352.6283938064884,347.8034410437318,0.2125560661704459,1693.670787599733,58053.680761299096
202930 Ivezic (1998 SG172),58190.0,-1.885514985739656,2.26176279006883,0.1394819709267581,-0.007949474149567764,-0.005328019953149707,-0.0005636704654791754,2.718262440853365,2.360698286781965,3.075826594924766,0.1315414393759372,4.561115773180324,346.241667101141,7.965277716281691,124.1841042096765,135.5224089588081,0.2199211497497481,1636.950336107509,57625.32441354077
911 Agamemnon (A919 FB),57944.0,0.1419517999289708,-5.225520169872575,-1.913114581502404,0.007005518142460239,6.764318828972286e-05,0.001072275921005978,5.275968611277821,4.929715083305171,5.622222139250471,0.06562842834820982,21.7626390585877,338.0094909818698,81.07674052345557,214.9949210005811,210.957437237563,0.08132999942789816,4426.410949617088,59726.92241509212
1143 Odysseus (1930 BH),58065.0,0.1754929863227755,-5.707213544512152,0.2414195510936119,0.006863472908286084,0.0001486358220615681,0.0002421196259630569,5.249637022436387,4.780995915863924,5.71827812900885,0.08927114476096949,3.137518067012713,221.2870016228258,236.7060574438091,172.6293111101143,173.8103786361781,0.08194267930364516,4393.314974068534,55958.29184038006
1172 Aneas (1930 UA),58271.0,-5.240972702387771,0.6459425617036335,-1.522076272831367,-0.0004093252724221029,-0.007093540971346689,0.0007054374532582222,5.218280583384746,4.675848472836816,5.760712693932675,0.103948437014878,16.66405996372769,247.3265574686262,50.76520333167264,244.3697822439471,234.2552032013354,0.08268237314512743,4354.01145741322,59669.48692481406
3317 Paris (1984 KF),58390.0,-5.099273799989438,0.911314389876516,1.530383834115588,0.0004501797390908843,-0.006839784762466665,0.002431571026655107,5.221601353713745,4.558150456262043,5.885052251165447,0.1270588948694518,27.86861651568687,135.8998213726809,149.9423647100841,261.2830735845822,247.3675148340247,0.08260351069643816,4358.168278379518,59585.069381230045
5145 Pholus (1992 AD),55369.0,-6.301754924648817,-21.3112191711717,7.327197879389079,0.001931761021157702,-0.002637148504428209,-0.0001781130925630284,20.30484241567554,8.693560062636973,31.91612476871411,0.5718479422462565,24.66709981611229,119.4098618882261,354.7063272595453,73.88199769891384,136.6790397226401,0.01077220572639823,33419.33946896211,48510.42343959678
5335 Damocles (1991 DA),48587.0,0.2943355124060589,-2.726454716300823,-3.156523424274803,0.00601788538690325,-0.008469059366359156,-0.002944431559004341,11.87023913529164,1.578641615831195,22.16183665475208,0.8670084403659819,61.88963566871038,314.1041259807831,191.2443807339965,8.639984010464087,109.9009806355606,0.02409987952385981,14937.83401048068,48228.49264721805
15760 Albion (1992 QB1),56220.0,36.21514503006384,19.54587838681091,0.7599844951645718,-0.001250159457696254,0.002471400422042855,9.387352884964051e-05,44.17222186652304,40.93039676880561,47.41404696424046,0.07339058260445618,2.186402706500577,359.4285368278593,5.634491467132875,20.14458990223006,23.31106863010699,0.00335722313026299,107231.4785260637,50219.62733467389
15788 (1993 SB),57437.0,15.98934174378975,21.91765888592799,0.7873380588102744,-0.00323191826628724,0.001954798610454416,5.627064910782254e-05,39.26948928885221,26.72618051753013,51.8127980601743,0.3194161421111951,1.939884062623346,354.9269504026954,79.45729840209238,349.8847772554819,339.5188103763437,0.004005172209867633,89883.77556227417,59962.540030363016
15789 (1993 SC),56742.0,30.58451234069705,21.35556077800098,2.176096307076572,-0.001219507139022907,0.002612056313653605,0.0002249129399354677,39.57094571972469,32.29071369101062,46.85117774843877,0.183979227594885,5.163893001350136,354.7200835350276,317.5535370977228,62.32288320428964,82.76587551771262,0.003959491630328286,90920.76296929865,41001.87752394285
1I/'Oumuamua (A/2017 U1),58080.0,1.889136186533479,0.6815829716216527,0.259065170725899,0.0210650228586455,0.003903782164346327,0.008115468208135282,-1.272345007428081,0.2559115812959117,9.999999999999998e+99,1.201133796102373,122.7417062847286,24.5969095552324,241.8105360304898,51.15761979385627,126.9382003754125,0.6867469493396313,9.999999999999998e+99,58005.50732137496
